,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,name,Ticker
138,2021-04-20,294.74113218618436,71.95439777224847,471.22799163203575,294.74113218618436,294.74113218618436,-23.2602237825341,-23.2602237825341,-23.2602237825341,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.469420993669974,1.469420993669974,1.469420993669974,0.0,0.0,0.0,271.48090840365023,Dogecoin,Dg
139,2021-04-21,294.0812474521913,70.22145273447637,465.1537045700654,294.0812474521913,294.0812474521913,-23.198312696916098,-23.198312696916098,-23.198312696916098,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792879785,1.5313320792879785,1.5313320792879785,0.0,0.0,0.0,270.8829347552752,Dogecoin,Dg
140,2021-04-22,293.4213627181982,60.972245163889234,444.06120503340765,293.4213627181982,293.4213627181982,-28.633662878355402,-28.633662878355402,-28.633662878355402,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.904018102151327,-3.904018102151327,-3.904018102151327,0.0,0.0,0.0,264.78769983984284,Dogecoin,Dg
141,2021-04-23,292.76147798420516,46.30537829011139,472.6977550799894,292.76147798420516,292.76147798420516,-26.04263624583398,-26.04263624583398,-26.04263624583398,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696298999,-1.3129914696298999,-1.3129914696298999,0.0,0.0,0.0,266.71884173837117,Dogecoin,Dg
142,2021-04-24,292.10159325021203,70.49775688170755,455.03383816611074,292.10159325021203,292.10159325021203,-24.528408571244555,-24.528408571244555,-24.528408571244555,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620495952022,0.20123620495952022,0.20123620495952022,0.0,0.0,0.0,267.5731846789675,Dogecoin,Dg
143,2021-04-25,291.441708516219,94.09527981879168,460.14746499795837,291.441708516219,291.441708516219,-25.03540337123418,-25.03540337123418,-25.03540337123418,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.30575859503010305,-0.30575859503010305,-0.30575859503010305,0.0,0.0,0.0,266.40630514498486,Dogecoin,Dg
144,2021-04-26,290.7818237822259,71.82456433284823,447.59621695221364,290.7818237822259,290.7818237822259,-22.408865887320506,-22.408865887320506,-22.408865887320506,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888883571,2.320778888883571,2.320778888883571,0.0,0.0,0.0,268.37295789490537,Dogecoin,Dg
145,2021-04-27,290.12193904823283,69.97993786295275,455.1530758121226,290.12193904823283,290.12193904823283,-23.26022378253473,-23.26022378253473,-23.26022378253473,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936693472,1.4694209936693472,1.4694209936693472,0.0,0.0,0.0,266.8617152656981,Dogecoin,Dg
146,2021-04-28,289.46205431103715,81.0852837869747,455.2635320248465,289.46205431103715,289.46205431103715,-23.198312696917437,-23.198312696917437,-23.198312696917437,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792866385,1.5313320792866385,1.5313320792866385,0.0,0.0,0.0,266.26374161411974,Dogecoin,Dg
147,2021-04-29,288.8021695738414,78.60921987344818,453.3919170186517,288.8021695738414,288.8021695738414,-28.633662878349874,-28.633662878349874,-28.633662878349874,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021458,-3.9040181021458,-3.9040181021458,0.0,0.0,0.0,260.16850669549154,Dogecoin,Dg
148,2021-04-30,288.14228483664573,70.447557243311,456.51698739985846,288.14228483664573,288.14228483664573,-26.04263624582558,-26.04263624582558,-26.04263624582558,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696215035,-1.3129914696215035,-1.3129914696215035,0.0,0.0,0.0,262.09964859082015,Dogecoin,Dg
149,2021-05-01,287.48240009945,70.15912320037843,451.9515009396048,287.48240009945,287.48240009945,-24.528408571241773,-24.528408571241773,-24.528408571241773,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620496230366,0.20123620496230366,0.20123620496230366,0.0,0.0,0.0,262.95399152820823,Dogecoin,Dg
150,2021-05-02,286.82251536225425,86.71343766243999,462.5165617241189,286.82251536225425,286.82251536225425,-25.0354033712361,-25.0354033712361,-25.0354033712361,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950320264,-0.3057585950320264,-0.3057585950320264,0.0,0.0,0.0,261.78711199101815,Dogecoin,Dg
151,2021-05-03,286.1626306250586,81.78341845190508,450.2090819652484,286.1626306250586,286.1626306250586,-22.40886588731769,-22.40886588731769,-22.40886588731769,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.3207788888863883,2.3207788888863883,2.3207788888863883,0.0,0.0,0.0,263.75376473774094,Dogecoin,Dg
152,2021-05-04,285.5027458878629,69.60189702582001,446.49456473097206,285.5027458878629,285.5027458878629,-23.260223782533288,-23.260223782533288,-23.260223782533288,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936707863,1.4694209936707863,1.4694209936707863,0.0,0.0,0.0,262.2425221053296,Dogecoin,Dg
153,2021-05-05,284.84286115066715,72.54917978703092,456.7812217229116,284.84286115066715,284.84286115066715,-23.198312696906694,-23.198312696906694,-23.198312696906694,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792973824,1.5313320792973824,1.5313320792973824,0.0,0.0,0.0,261.6445484537605,Dogecoin,Dg
154,2021-05-06,284.18297641347147,73.3262909927942,456.0321117158562,284.18297641347147,284.18297641347147,-28.63366287835531,-28.63366287835531,-28.63366287835531,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021512335,-3.9040181021512335,-3.9040181021512335,0.0,0.0,0.0,255.54931353511614,Dogecoin,Dg
155,2021-05-07,283.5230916762757,80.45570351838427,445.40772232860286,283.5230916762757,283.5230916762757,-26.04263624583401,-26.04263624583401,-26.04263624583401,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696299347,-1.3129914696299347,-1.3129914696299347,0.0,0.0,0.0,257.48045543044174,Dogecoin,Dg
156,2021-05-08,282.86320693908004,70.85582529105702,461.9364213124471,282.86320693908004,282.86320693908004,-24.52840857123899,-24.52840857123899,-24.52840857123899,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.2012362049650866,0.2012362049650866,0.2012362049650866,0.0,0.0,0.0,258.3347983678411,Dogecoin,Dg
157,2021-05-09,282.20332220188436,51.439849557992,436.71107830945357,282.20332220188436,282.20332220188436,-25.035403371238026,-25.035403371238026,-25.035403371238026,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.30575859503394975,-0.30575859503394975,-0.30575859503394975,0.0,0.0,0.0,257.16791883064633,Dogecoin,Dg
158,2021-05-10,281.5434374646886,76.12700726622855,446.40125269278,281.5434374646886,281.5434374646886,-22.4088658873231,-22.4088658873231,-22.4088658873231,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.3207788888809744,2.3207788888809744,2.3207788888809744,0.0,0.0,0.0,259.13457157736553,Dogecoin,Dg
159,2021-05-11,280.8835527274929,69.59991883947669,437.49569706617325,280.8835527274929,280.8835527274929,-23.26022378253185,-23.26022378253185,-23.26022378253185,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936722262,1.4694209936722262,1.4694209936722262,0.0,0.0,0.0,257.62332894496103,Dogecoin,Dg
160,2021-05-12,280.2236679777168,61.74438265895634,452.59602148364536,280.2236679777168,280.2236679777168,-23.198312696908033,-23.198312696908033,-23.198312696908033,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792960419,1.5313320792960419,1.5313320792960419,0.0,0.0,0.0,257.02535528080875,Dogecoin,Dg
161,2021-05-13,279.56378322794075,63.79900530975867,435.7812279875198,279.56378322794075,279.56378322794075,-28.63366287835491,-28.63366287835491,-28.63366287835491,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.904018102150838,-3.904018102150838,-3.904018102150838,0.0,0.0,0.0,250.93012034958582,Dogecoin,Dg
162,2021-05-14,278.9038984781647,56.37143272541606,441.38333197578976,278.9038984781647,278.9038984781647,-26.042636245825612,-26.042636245825612,-26.042636245825612,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696215386,-1.3129914696215386,-1.3129914696215386,0.0,0.0,0.0,252.8612622323391,Dogecoin,Dg
163,2021-05-15,278.2440137283886,70.85586696042638,447.8533854051101,278.2440137283886,278.2440137283886,-24.528408571245542,-24.528408571245542,-24.528408571245542,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620495853572,0.20123620495853572,0.20123620495853572,0.0,0.0,0.0,253.71560515714307,Dogecoin,Dg
164,2021-05-16,277.58412897861257,52.1215328614018,430.6920570819084,277.58412897861257,277.58412897861257,-25.03540337123995,-25.03540337123995,-25.03540337123995,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.30575859503587316,-0.30575859503587316,-0.30575859503587316,0.0,0.0,0.0,252.5487256073726,Dogecoin,Dg
165,2021-05-17,276.92424422883647,61.47334961437213,454.72564961803715,276.92424422883647,276.92424422883647,-22.408865887326094,-22.408865887326094,-22.408865887326094,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.32077888887798,2.32077888887798,2.32077888887798,0.0,0.0,0.0,254.51537834151037,Dogecoin,Dg
166,2021-05-18,276.26435947906043,57.34256999809024,444.78413757446066,276.26435947906043,276.26435947906043,-23.260223782534545,-23.260223782534545,-23.260223782534545,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936695315,1.4694209936695315,1.4694209936695315,0.0,0.0,0.0,253.00413569652588,Dogecoin,Dg
167,2021-05-19,275.60447472928433,71.5470785928478,427.1619837365162,275.60447472928433,275.60447472928433,-23.19831269691146,-23.19831269691146,-23.19831269691146,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792926148,1.5313320792926148,1.5313320792926148,0.0,0.0,0.0,252.40616203237286,Dogecoin,Dg
168,2021-05-20,274.9445899795083,64.18627445736297,422.71534874565697,274.9445899795083,274.9445899795083,-28.63366287835452,-28.63366287835452,-28.63366287835452,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021504434,-3.9040181021504434,-3.9040181021504434,0.0,0.0,0.0,246.31092710115377,Dogecoin,Dg
169,2021-05-21,274.2847052297322,59.62108916401022,434.97363814065915,274.2847052297322,274.2847052297322,-26.042636245836086,-26.042636245836086,-26.042636245836086,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696320077,-1.3129914696320077,-1.3129914696320077,0.0,0.0,0.0,248.2420689838961,Dogecoin,Dg
170,2021-05-22,273.62482047995616,54.84783681402727,434.15766145543824,273.62482047995616,273.62482047995616,-24.52840857123705,-24.52840857123705,-24.52840857123705,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620496702713,0.20123620496702713,0.20123620496702713,0.0,0.0,0.0,249.09641190871912,Dogecoin,Dg
171,2021-05-23,272.96493573018006,62.37265879146471,440.3038515042244,272.96493573018006,272.96493573018006,-25.035403371233468,-25.035403371233468,-25.035403371233468,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.30575859502939096,-0.30575859502939096,-0.30575859502939096,0.0,0.0,0.0,247.9295323589466,Dogecoin,Dg
172,2021-05-24,272.305050980404,57.15591440115277,439.435534186043,272.305050980404,272.305050980404,-22.408865887317464,-22.408865887317464,-22.408865887317464,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.32077888888661,2.32077888888661,2.32077888888661,0.0,0.0,0.0,249.89618509308656,Dogecoin,Dg
173,2021-05-25,271.6451662306279,59.005975947775276,427.71315666831765,271.6451662306279,271.6451662306279,-23.260223782533103,-23.260223782533103,-23.260223782533103,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.469420993670971,1.469420993670971,1.469420993670971,0.0,0.0,0.0,248.38494244809482,Dogecoin,Dg
174,2021-05-26,270.9852814808519,63.873679602176026,428.87535037045643,270.9852814808519,270.9852814808519,-23.198312696898633,-23.198312696898633,-23.198312696898633,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.531332079305445,1.531332079305445,1.531332079305445,0.0,0.0,0.0,247.78696878395326,Dogecoin,Dg
175,2021-05-27,270.3253967242764,70.44762678221156,424.44853699469877,270.3253967242764,270.3253967242764,-28.633662878354126,-28.633662878354126,-28.633662878354126,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021500495,-3.9040181021500495,-3.9040181021500495,0.0,0.0,0.0,241.69173384592227,Dogecoin,Dg
176,2021-05-28,269.66551196770104,51.11082964554979,439.83843893439183,269.66551196770104,269.66551196770104,-26.042636245827683,-26.042636245827683,-26.042636245827683,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696236114,-1.3129914696236114,-1.3129914696236114,0.0,0.0,0.0,243.62287572187336,Dogecoin,Dg
177,2021-05-29,269.00562721112556,49.58764350235314,435.321559084969,269.00562721112556,269.00562721112556,-24.5284085712436,-24.5284085712436,-24.5284085712436,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.2012362049604764,0.2012362049604764,0.2012362049604764,0.0,0.0,0.0,244.47721863988195,Dogecoin,Dg
178,2021-05-30,268.34574245455013,52.25805528493198,416.6403280846024,268.34574245455013,268.34574245455013,-25.03540337123539,-25.03540337123539,-25.03540337123539,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950313143,-0.3057585950313143,-0.3057585950313143,0.0,0.0,0.0,243.31033908331474,Dogecoin,Dg
179,2021-05-31,267.6858576979747,53.277414286798745,439.6150430201907,267.6858576979747,267.6858576979747,-22.408865887320463,-22.408865887320463,-22.408865887320463,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.3207788888836154,2.3207788888836154,2.3207788888836154,0.0,0.0,0.0,245.27699181065424,Dogecoin,Dg
180,2021-06-01,267.0259729413993,55.775769060557565,436.9577858826618,267.0259729413993,267.0259729413993,-23.26022378253287,-23.26022378253287,-23.26022378253287,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936712075,1.4694209936712075,1.4694209936712075,0.0,0.0,0.0,243.7657491588664,Dogecoin,Dg
181,2021-06-02,266.36608818482387,49.68184045962374,428.5662208888085,266.36608818482387,266.36608818482387,-23.19831269690206,-23.19831269690206,-23.19831269690206,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320793020184,1.5313320793020184,1.5313320793020184,0.0,0.0,0.0,243.1677754879218,Dogecoin,Dg
182,2021-06-03,265.70620342824844,46.56230358017175,420.4262942271046,265.70620342824844,265.70620342824844,-28.63366287835956,-28.63366287835956,-28.63366287835956,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021554816,-3.9040181021554816,-3.9040181021554816,0.0,0.0,0.0,237.07254054988888,Dogecoin,Dg
183,2021-06-04,265.046318671673,56.46153334951268,430.3733983994865,265.046318671673,265.046318671673,-26.042636245836118,-26.042636245836118,-26.042636245836118,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696320433,-1.3129914696320433,-1.3129914696320433,0.0,0.0,0.0,239.0036824258369,Dogecoin,Dg
184,2021-06-05,264.3864339150976,48.164757076130876,444.668932612917,264.3864339150976,264.3864339150976,-24.52840857125015,-24.52840857125015,-24.52840857125015,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620495392514,0.20123620495392514,0.20123620495392514,0.0,0.0,0.0,239.85802534384746,Dogecoin,Dg
185,2021-06-06,263.72654915852223,52.55847758431283,442.04702616484684,263.72654915852223,263.72654915852223,-25.03540337123726,-25.03540337123726,-25.03540337123726,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950331829,-0.3057585950331829,-0.3057585950331829,0.0,0.0,0.0,238.69114578728497,Dogecoin,Dg
186,2021-06-07,263.06666440194675,42.15797749266016,433.4768696580502,263.06666440194675,263.06666440194675,-22.408865887317642,-22.408865887317642,-22.408865887317642,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888886433,2.320778888886433,2.320778888886433,0.0,0.0,0.0,240.65779851462912,Dogecoin,Dg
187,2021-06-08,262.40677964537133,44.4605408248665,429.23323033418757,262.40677964537133,262.40677964537133,-23.260223782533497,-23.260223782533497,-23.260223782533497,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936705802,1.4694209936705802,1.4694209936705802,0.0,0.0,0.0,239.14655586283783,Dogecoin,Dg
188,2021-06-09,261.74689488879596,39.46470826008515,429.2344313529434,261.74689488879596,261.74689488879596,-23.1983126969034,-23.1983126969034,-23.1983126969034,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320793006782,1.5313320793006782,1.5313320793006782,0.0,0.0,0.0,238.54858219189256,Dogecoin,Dg
189,2021-06-10,261.1474379546133,21.430466742463828,418.51251091873087,261.1474379546133,261.1474379546133,-28.633662878353338,-28.633662878353338,-28.633662878353338,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021492595,-3.9040181021492595,-3.9040181021492595,0.0,0.0,0.0,232.51377507625995,Dogecoin,Dg
190,2021-06-11,260.54798102043065,61.06431187588882,423.3020254324664,260.54798102043065,260.54798102043065,-26.042636245827723,-26.042636245827723,-26.042636245827723,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696236464,-1.3129914696236464,-1.3129914696236464,0.0,0.0,0.0,234.50534477460292,Dogecoin,Dg
191,2021-06-12,259.94852408624797,38.08799464831107,427.47685897724784,259.94852408624797,259.94852408624797,-24.528408571238035,-24.528408571238035,-24.528408571238035,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620496604266,0.20123620496604266,0.20123620496604266,0.0,0.0,0.0,235.42011551500994,Dogecoin,Dg
192,2021-06-13,259.34906715206534,45.43549869044794,422.45666134847175,259.34906715206534,259.34906715206534,-25.035403371239184,-25.035403371239184,-25.035403371239184,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950351061,-0.3057585950351061,-0.3057585950351061,0.0,0.0,0.0,234.31366378082618,Dogecoin,Dg
193,2021-06-14,258.74961021788266,38.37981331477833,414.49084661197514,258.74961021788266,258.74961021788266,-22.40886588731483,-22.40886588731483,-22.40886588731483,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888889251,2.320778888889251,2.320778888889251,0.0,0.0,0.0,236.34074433056784,Dogecoin,Dg
194,2021-06-15,258.15015328370004,36.80608030212765,427.9073495459951,258.15015328370004,258.15015328370004,-23.260223782534123,-23.260223782534123,-23.260223782534123,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936699525,1.4694209936699525,1.4694209936699525,0.0,0.0,0.0,234.8899295011659,Dogecoin,Dg
195,2021-06-16,257.55069634951735,40.35977735612589,421.9694338786701,257.55069634951735,257.55069634951735,-23.19831269690474,-23.19831269690474,-23.19831269690474,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.531332079299338,1.531332079299338,1.531332079299338,0.0,0.0,0.0,234.35238365261262,Dogecoin,Dg
196,2021-06-17,256.9512394153347,36.021076258024365,413.2498479068578,256.9512394153347,256.9512394153347,-28.633662878353636,-28.633662878353636,-28.633662878353636,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.9040181021495597,-3.9040181021495597,-3.9040181021495597,0.0,0.0,0.0,228.31757653698108,Dogecoin,Dg
197,2021-06-18,256.35178248115204,31.14147587428537,418.3018164197813,256.35178248115204,256.35178248115204,-26.042636245838192,-26.042636245838192,-26.042636245838192,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696341163,-1.3129914696341163,-1.3129914696341163,0.0,0.0,0.0,230.30914623531385,Dogecoin,Dg
198,2021-06-19,255.75232554696942,42.41744100777028,424.028331243483,255.75232554696942,255.75232554696942,-24.528408571244587,-24.528408571244587,-24.528408571244587,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620495949152,0.20123620495949152,0.20123620495949152,0.0,0.0,0.0,231.22391697572482,Dogecoin,Dg
199,2021-06-20,255.15286861278673,29.559981386470426,425.83230051126407,255.15286861278673,255.15286861278673,-25.0354033712327,-25.0354033712327,-25.0354033712327,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950286243,-0.3057585950286243,-0.3057585950286243,0.0,0.0,0.0,230.11746524155404,Dogecoin,Dg
200,2021-06-21,254.5534116786041,31.325925852214418,425.2154445478557,254.5534116786041,254.5534116786041,-22.408865887312007,-22.408865887312007,-22.408865887312007,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888892068,2.320778888892068,2.320778888892068,0.0,0.0,0.0,232.1445457912921,Dogecoin,Dg
201,2021-06-22,253.95395474442145,47.338723135331996,414.6857301096305,253.95395474442145,253.95395474442145,-23.26022378253182,-23.26022378253182,-23.26022378253182,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936722564,1.4694209936722564,1.4694209936722564,0.0,0.0,0.0,230.69373096188963,Dogecoin,Dg
202,2021-06-23,253.3544978102388,49.1152457668744,422.0925343841337,253.3544978102388,253.3544978102388,-23.19831269691025,-23.19831269691025,-23.19831269691025,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792938243,1.5313320792938243,1.5313320792938243,0.0,0.0,0.0,230.15618511332855,Dogecoin,Dg
203,2021-06-24,252.7550408760561,31.358192797065154,417.7700482454386,252.7550408760561,252.7550408760561,-28.633662878353245,-28.633662878353245,-28.633662878353245,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.904018102149166,-3.904018102149166,-3.904018102149166,0.0,0.0,0.0,224.12137799770287,Dogecoin,Dg
204,2021-06-25,252.39675667530815,45.346613879383774,420.1406168921085,252.39675667530815,252.39675667530815,-26.042636245838207,-26.042636245838207,-26.042636245838207,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696341336,-1.3129914696341336,-1.3129914696341336,0.0,0.0,0.0,226.35412042946996,Dogecoin,Dg
205,2021-06-26,252.03847247456025,29.635448908937864,411.37099283904666,252.03847247456025,252.03847247456025,-24.5284085712418,-24.5284085712418,-24.5284085712418,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620496227473,0.20123620496227473,0.20123620496227473,0.0,0.0,0.0,227.51006390331844,Dogecoin,Dg
206,2021-06-27,251.68018827381232,36.14365498381619,400.0425071716329,251.68018827381232,251.68018827381232,-25.035403371243028,-25.035403371243028,-25.035403371243028,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.30575859503895303,-0.30575859503895303,-0.30575859503895303,0.0,0.0,0.0,226.64478490256928,Dogecoin,Dg
207,2021-06-28,251.3219040730644,38.415386843770534,419.1062800573126,251.3219040730644,251.3219040730644,-22.408865887323234,-22.408865887323234,-22.408865887323234,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888880843,2.320778888880843,2.320778888880843,0.0,0.0,0.0,228.91303818574116,Dogecoin,Dg
208,2021-06-29,250.96361987231643,55.7037786699556,411.9835896367239,250.96361987231643,250.96361987231643,-23.260223782534517,-23.260223782534517,-23.260223782534517,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936695617,1.4694209936695617,1.4694209936695617,0.0,0.0,0.0,227.7033960897819,Dogecoin,Dg
209,2021-06-30,250.6053356715685,26.09418867184112,416.4985146849015,250.6053356715685,250.6053356715685,-23.19831269691159,-23.19831269691159,-23.19831269691159,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792924843,1.5313320792924843,1.5313320792924843,0.0,0.0,0.0,227.4070229746569,Dogecoin,Dg
210,2021-07-01,250.2470514708206,37.95275029463528,407.4990459447066,250.2470514708206,250.2470514708206,-28.633662878352848,-28.633662878352848,-28.633662878352848,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.904018102148771,-3.904018102148771,-3.904018102148771,0.0,0.0,0.0,221.61338859246774,Dogecoin,Dg
211,2021-07-02,249.88876727007266,26.43586103252745,426.73604213688793,249.88876727007266,249.88876727007266,-26.042636245838224,-26.042636245838224,-26.042636245838224,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696341511,-1.3129914696341511,-1.3129914696341511,0.0,0.0,0.0,223.84613102423444,Dogecoin,Dg
212,2021-07-03,249.53048306932476,30.926517643552593,413.9630208003587,249.53048306932476,249.53048306932476,-24.52840857125198,-24.52840857125198,-24.52840857125198,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.2012362049520977,0.2012362049520977,0.2012362049520977,0.0,0.0,0.0,225.00207449807277,Dogecoin,Dg
213,2021-07-04,249.1721988685768,55.17546899244226,416.9875899345066,249.1721988685768,249.1721988685768,-25.035403371236548,-25.035403371236548,-25.035403371236548,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950324709,-0.3057585950324709,-0.3057585950324709,0.0,0.0,0.0,224.13679549734024,Dogecoin,Dg
214,2021-07-05,248.81391466782887,44.92675234824977,409.5952126144736,248.81391466782887,248.81391466782887,-22.408865887320417,-22.408865887320417,-22.408865887320417,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.3207788888836602,2.3207788888836602,2.3207788888836602,0.0,0.0,0.0,226.40504878050845,Dogecoin,Dg
215,2021-07-06,248.45563046708094,36.587540287951946,418.12055295582473,248.45563046708094,248.45563046708094,-23.260223782533075,-23.260223782533075,-23.260223782533075,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.4694209936710017,1.4694209936710017,1.4694209936710017,0.0,0.0,0.0,225.19540668454786,Dogecoin,Dg
216,2021-07-07,248.09734626633303,15.255203788796901,401.458777067818,248.09734626633303,248.09734626633303,-23.198312696915018,-23.198312696915018,-23.198312696915018,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.5313320792890572,1.5313320792890572,1.5313320792890572,0.0,0.0,0.0,224.899033569418,Dogecoin,Dg
217,2021-07-08,247.7390620655851,27.565366073659757,408.1248843462587,247.7390620655851,247.7390620655851,-28.633662878352453,-28.633662878352453,-28.633662878352453,-24.729644776204076,-24.729644776204076,-24.729644776204076,-3.904018102148376,-3.904018102148376,-3.904018102148376,0.0,0.0,0.0,219.10539918723265,Dogecoin,Dg
218,2021-07-09,247.8117833361631,26.490283333091575,420.8159665867825,247.8117833361631,247.8117833361631,-26.042636245829833,-26.042636245829833,-26.042636245829833,-24.729644776204076,-24.729644776204076,-24.729644776204076,-1.3129914696257547,-1.3129914696257547,-1.3129914696257547,0.0,0.0,0.0,221.76914709033326,Dogecoin,Dg
219,2021-07-10,247.8845046067411,48.54080940016709,414.9214670738501,247.8845046067411,247.8845046067411,-24.528408571239858,-24.528408571239858,-24.528408571239858,-24.729644776204076,-24.729644776204076,-24.729644776204076,0.20123620496421515,0.20123620496421515,0.20123620496421515,0.0,0.0,0.0,223.35609603550125,Dogecoin,Dg
220,2021-07-11,247.9572258773191,31.87126798344726,406.62647778356364,247.9572258773191,247.9572258773191,-25.035403371230064,-25.035403371230064,-25.035403371230064,-24.729644776204076,-24.729644776204076,-24.729644776204076,-0.3057585950259887,-0.3057585950259887,-0.3057585950259887,0.0,0.0,0.0,222.92182250608903,Dogecoin,Dg
221,2021-07-12,248.0299471478971,48.982131597500356,404.2517243078052,248.0299471478971,248.0299471478971,-22.4088658873176,-22.4088658873176,-22.4088658873176,-24.729644776204076,-24.729644776204076,-24.729644776204076,2.320778888886478,2.320778888886478,2.320778888886478,0.0,0.0,0.0,225.6210812605795,Dogecoin,Dg
222,2021-07-13,248.1026684184751,36.35110638934424,418.7057886996995,248.1026684184751,248.1026684184751,-23.260223782533703,-23.260223782533703,-23.260223782533703,-24.729644776204076,-24.729644776204076,-24.729644776204076,1.469420993670374,1.469420993670374,1.469420993670374,0.0,0.0,0.0,224.8424446359414,Dogecoin,Dg
